2.663782843152558312e-22
1.785994216065833605e-22
3.689946109091768511e-23
2.739668485444433270e-22
3.288564466619944723e-22
5.463222751405735887e-23
1.243552253054733547e-22
3.994850693943786732e-22
8.811168628002883648e-23
3.451912379651121613e-23
4.520812153576243918e-22
4.302569555852399017e-22
5.529569740067168041e-23
2.388151813642460739e-22
6.507763194775229942e-22
1.949982242389943033e-22
1.353914903437111781e-22
6.441234831214469373e-22
3.660047775912912822e-22
9.385247952281181011e-23
2.321418472464087542e-22
6.730013458333087253e-22
2.429708501258524299e-22
1.360030531827619571e-22
4.652645578314820728e-22
7.402630849786606808e-22
4.058359676612595774e-22
2.577595308527221117e-22
1.148262197594457657e-21
6.291157893637389356e-22
3.646319324242660180e-22
6.093541294903559954e-22
1.019171736886642932e-21
5.679064435187322534e-22
3.408711137928725705e-22
1.077662958353071129e-21
6.656037742956060992e-22
6.785246848344020957e-22
1.094483845745986005e-21
1.275857331435658883e-21
7.700051858329591587e-22
9.129016463934533724e-22
1.603983179303448347e-21
9.756967919845715413e-22
1.166035978473781582e-21
1.377878831663494293e-21
1.269380341641687453e-21
1.267054098117273799e-21
1.241277506370212721e-21
2.151523632386525947e-21
1.504716659035683348e-21
1.527326094155139657e-21
2.154343639728735537e-21
2.664885531858537968e-21
2.304082313749656784e-21
1.953586339606618858e-21
3.949644849376141123e-21
2.553891464585846352e-21
2.658960366044986739e-21
3.325878773883700034e-21
4.316707861783681046e-21
3.501026594552917654e-21
2.430187775279213135e-21
6.031047759235500365e-21
4.185574289196667351e-21
4.199002241660015963e-21
6.062869171218216595e-21
6.433066826562291698e-21
6.157902449298399425e-21
5.650860928642567118e-21
8.873550132800627368e-21
6.934000620058442909e-21
8.569250257164115366e-21
7.589443512485116837e-21
9.474218159039805495e-21
1.013528248689885884e-20
7.421660749662532254e-21
1.373881727730369706e-20
1.081926795722001390e-20
1.244775636217034569e-20
1.181787771275682183e-20
1.815921230965025682e-20
1.763176188452552583e-20
1.086605697620467842e-20
2.386086648998884134e-20
1.907219190812292051e-20
1.848313106764719400e-20
1.953686061722458380e-20
2.599161912444008493e-20
2.425809089859902282e-20
1.728806026207407337e-20
3.508459103162390708e-20
2.662429273959524304e-20
2.806540130978887262e-20
3.052311646839730711e-20
3.807260327988699137e-20
3.429721525487572608e-20
2.650735492725696044e-20
4.377788768451543264e-20
3.164940688291921671e-20
3.708219666802252328e-20
3.255947680896373977e-20
3.813531714125043556e-20
4.139971757403133579e-20
2.879143324306315038e-20
4.181587020150220334e-20
3.833476783527801658e-20
4.129493382370132745e-20
2.680637102517207658e-20
4.300992803394237329e-20
4.078142591554208989e-20
1.804221472058802018e-20
4.274353064026054938e-20
2.966812837009571945e-20
2.298393225606045617e-20
2.533120587819599032e-20
2.971289628957588429e-20
2.156140455349372575e-20
1.508591483217611437e-20
2.634277345034018410e-20
1.500933438644246971e-20
1.623827759186478326e-20
1.429686530715722060e-20
1.347354756344133021e-20
1.257298455988619834e-20
9.226707786746753407e-21
1.298101078407358595e-20
8.883891506044674107e-21
9.760792620436814484e-21
7.395915560890386214e-21
1.377137782040016917e-20
9.285287360634566357e-21
4.897619680756053120e-21
1.030663327390664530e-20
1.102295229733196055e-20
6.761355747756408449e-21
